,Time,User,Tweet
872,2023-01-17 07:24:13+00:00,Jerusalem_Post,"Aircrew members from the Philippines are facing smuggling charges after attempting to smuggle 27 kg of onions into the country from the United Arab Emirates and Saudi Arabia.

Read more:

#Smuggling | #Philippines 

https://t.co/RDh9viMfwq"
873,2023-01-17 07:23:18+00:00,thomascarle,1336 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Boracay - Sundown impressions. #Philippines #Travel https://t.co/h14b3Lk0Ra
874,2023-01-17 07:22:20+00:00,DCB_Singapore,"3D CAD ADMINISTRATOR vacancy is open in Philippines. Apply now!
https://t.co/elw9b3sjcC
#Philippines #jobs #recruitment"
875,2023-01-17 07:15:56+00:00,eFeedLink,"#Malaysia, the #Philippines, and #Vietnam to import Indonesian corn: https://t.co/CtA4dStKiJ

#corn #grains #animalfeed #agriculture #livestock https://t.co/sWKU66quzC"
876,2023-01-17 07:15:43+00:00,TawandaMatanda,"RT @OCHAAsiaPac: 🇵🇭2022 was yet another busy year for humanitarians in the #Philippines and the @OCHAPhilippines team.

↘️https://t.co/3P9X…"
877,2023-01-17 07:01:51+00:00,pammappala,"@12coast I'd like to share mine where I couldn't dare to sit on that chair... 
A view of Mount Malindang Mountain Ranges in #MisamisOccidental #Philippines https://t.co/mKg2wDIEXF"
878,2023-01-17 07:00:23+00:00,ioana_str,RT @KSAmofaFRA: Le ministère des Affaires étrangères exprime la solidarité d'Arabie saoudite avec les #Philippines. https://t.co/e7bz2S1pdW
879,2023-01-17 06:56:08+00:00,yeo_stancc,"RT @yjcro_chet: Hi! I'm YJ, I just started having my crochet business, I would be grateful if you guys will support me 🥰💛

#SmallBusiness #…"
880,2023-01-17 06:55:27+00:00,DCB_Singapore,"Marketing and Sales Assistant vacancy is open in Philippines. Apply now!
https://t.co/btlRgHuaB6
#Philippines #jobs #recruitment"
881,2023-01-17 06:55:00+00:00,notwijj,"RT @yjcro_chet: Hi! I'm YJ, I just started having my crochet business, I would be grateful if you guys will support me 🥰💛

#SmallBusiness #…"
882,2023-01-17 06:54:35+00:00,marianatrobosky,"RT @OCHAAsiaPac: 🇵🇭2022 was yet another busy year for humanitarians in the #Philippines and the @OCHAPhilippines team.

↘️https://t.co/3P9X…"
883,2023-01-17 06:54:21+00:00,thomascarle,1482 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Hong Kong Airport HKG - 14 hours layover. Airport impressions. #Philippines #ThomasCarle https://t.co/meBswBnUUN
884,2023-01-17 06:49:09+00:00,yjcro_chet,"Hi! I'm YJ, I just started having my crochet business, I would be grateful if you guys will support me 🥰💛

#SmallBusiness #crochet #supportsmallbusiness #crochetph #Philippines https://t.co/SBqWyM7Yzj"
885,2023-01-17 06:36:29+00:00,thomascarle,1490 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - On our flight back to Germany. We fly fast. The sun is faster and catching up. #Philippines #ThomasCarle https://t.co/HS3qBVOqN6
886,2023-01-17 06:35:26+00:00,JCEcho13,"Teary eyed.. Though I am not earning much on my vlogs, just yet, I was given hope when I received a mail delivering a good news… 

Thank you Lord! 

Please sub to my channel. Hehehe

https://t.co/iXtY03vbcB

#YouTube #vlog #travelvlog #BigEarTours #BEThankful #Cebu #Philippines https://t.co/qFPgJKFi8v"
887,2023-01-17 06:35:15+00:00,SignageHub_Ph,"𝐃𝐢𝐫𝐞𝐜𝐭𝐢𝐨𝐧𝐚𝐥 𝐒𝐢𝐠𝐧𝐚𝐠𝐞 📍
Signage Hub Philippines guaranteed you that it surely last!

Inquire Now:
📩 info@signagehub.ph
🌐 https://t.co/MDtSy3PaBK

#signagehubphilippines #signagehub #philippines #signagemarker #Signagemarkers #business #smallbusiness #signage https://t.co/k04WCTyWL6"
888,2023-01-17 06:30:55+00:00,ticget,"RT @ticget: EXCITING JET SKI SAFARI NUSA PENIDA

https://t.co/ONqSxFs9Aa

#SaudiArabia #Dubai #Singapore #India #adventure #travelling #hol…"
889,2023-01-17 06:28:13+00:00,RestiTutti,"SAAN PWEDENG KUMAIN SA MALABON?
Watch here: https://t.co/EC1vZQYM4E

Takam at tawa kasama ang barkada 😍 

Like and Subscribe to my YT Channel!

#Food #foodies #Malabon #Philippines https://t.co/xZiZ1lZytv"
890,2023-01-17 06:24:16+00:00,electionwatch_,"RT @AIIANational: ""The #democratisation movement that began in 1986 in the #Philippines has been losing steam. Under #BongbongMarcos, democ…"
891,2023-01-17 06:23:35+00:00,MillsThapa,RT @co_boyboy: You made us proud Celeste Cortesi!♥️🇵🇭 #MissUniverse2022 #Philippines https://t.co/LE30TRvsCF
892,2023-01-17 06:23:30+00:00,ArdidonMildred,RT @dan_kuschell: Filipinos care about you succeeding because you are their job. - John Jonas on episode #239 of Growth to Freedom. #Online…
893,2023-01-17 06:21:36+00:00,sharminshajj,"RT @appics_official: P O S T  O F  T H E  W E E K 📲
Our #community has decided by #voting: today's post of the week is this #dancehall #per…"
894,2023-01-17 06:18:49+00:00,ZamboBot,Chavacano is a Spanish creole language that developed in the Philippines! #Zamboanga #Philippines
895,2023-01-17 06:15:55+00:00,mohamma61141631,RT @TheDailyMilap: #فلپائن کے کسانوں کا کہنا ہے کہ #چین پیاز کی قیمتوں میں اسٹیک سے زیادہ ہونے کی وجہ سے اسمگلر پیدا کرتا ہے https://t.co/C…
896,2023-01-17 06:13:07+00:00,Anjoakomandin,"Affordable Shoes for Only Php200+
Check out WhatEverItTakes's video! #TikTok #shoesaddict #Philippines #FashionWeek

https://t.co/jNkzsvE6Iv"
897,2023-01-17 06:09:46+00:00,php_makoda,"Magandang Buhay🇵🇭
日本に帰ります🇯🇵✈️😢
ANA loungeの牛丼がうまい😋
I'll be babk soon✋thank you🙏
#ニノイアキノ国際空港  #フィリピン #Philippines #Philippine #NAIA #ninoiakinointernationalairport
#メトロ #マニラ #metro #manila #masarap #namit #ANAlounge
#牛丼がうまい https://t.co/fTdhbIv7z2"
898,2023-01-17 06:07:22+00:00,thomascarle,1069 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Tagaytay - Twin Lakes Hotel view. #Philippines #ThomasCarle https://t.co/qvJZqZSnF5
899,2023-01-17 06:05:42+00:00,DrinksCo1,"RT @TeacupPh: Everyone Loves Teacup &amp; his lovely bright #PictureBooks Follow his TRUE life #adventures in the #Philippines🇵🇭🐶❤️😍🥰💕 
ISBN 97…"
900,2023-01-17 06:05:02+00:00,llllexxxxxxx,"Hoppy Chinese New Year Sale
https://t.co/WX45B3fLR6
#airasia #travel #asia #Philippines #Singapore #Kualalumpur #Indonesia #Taipei #Bangkok https://t.co/z9bWNVLxcC"
901,2023-01-17 06:04:55+00:00,ticget,"EXCITING JET SKI SAFARI NUSA PENIDA

https://t.co/ONqSxFs9Aa

#SaudiArabia #Dubai #Singapore #India #adventure #travelling #holiday #Travel #vacation #travelbloggers #Australian #Philippines #MiddleEastern #Emirates #America #Europe https://t.co/FU8vP7Icfg"
902,2023-01-17 06:03:59+00:00,modalis_inc,"Philippines: Funding Issue On Naia Upgrade
https://t.co/KQfMvnDa10
#airportir #modalisnewsfeed #airports #philippines #naia #mnl #funding #expansion #privatization https://t.co/VPv6nGyjI1"
903,2023-01-17 06:03:20+00:00,thomascarle,1479 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories 2022 - Hong Kong Airport HKG - 14 hours layover. Airport impressions. #Philippines #Travel https://t.co/nYrmJ4UbuR
904,2023-01-17 06:00:24+00:00,IzzaPunzalan,"- Ang sarap nito promise! A must-try here in @kanaway.snackbar🥤Fresh fruit slushies 🥭 

#wheninsiargao #siargao #travel #philippines #wanderlust #shake @ Kanaway Surf Shop https://t.co/rEBLIzLSZn"
905,2023-01-17 06:00:23+00:00,rtItBot,RT @pammappala: A glimpse of @hamilocoastph #PicodeLoroCove in #Nasugbu #Batangas #Philippines  #clouds #nature #PanoPhotos https://t.co/zw…
906,2023-01-17 05:59:56+00:00,MichaelleElla,"12Go - Cheap Train, Bus, Ferry, Transfer &amp; Flight Tickets Online

Manila to Baguio https://t.co/M7QZi57NJC
93 trips (₱ 630 – ₱ 8,640) Per 1 Passenger

#BaguioCity #baguiocityph #baguiocityeats #baguiocitytour #baguiocitytour2015 #baguio #MANILA #Philippines https://t.co/XXX4JngWkG"
907,2023-01-17 05:58:19+00:00,phil168Online,"📢Announcing 

Congratulations to deposit reaches 3,000 PHP/day Free 1,000 Points
.
#daily 16 Jan 2023
.
List the names on the page and teregram at 2 PM.

#PHIL168 #Philippines 🇵🇭 #Philippines #GCASH 

TELEGRAM
✅ Private message: https://t.co/Vi4vJyq9UM https://t.co/dfggv1bX5j"
908,2023-01-17 05:55:58+00:00,MichaelleElla,"12Go - Cheap Train, Bus, Ferry, Transfer &amp; Flight Tickets Online https://t.co/0VwUjW3iY9

Manila to Boracay
24 trips (₱ 4,392 – ₱ 7,797) Per 1 Passenger

#boracay #boracayisland #boracay2017 #boracay2016 #boracaybeach #boracayph #boracaysunset #boracayphilippines #Philippines https://t.co/BArWw1s4lK"
909,2023-01-17 05:55:23+00:00,ksaembassyCHINA,RT @KSAmofaEN: #Statement | The Ministry of Foreign Affairs expresses the Kingdom of Saudi Arabia's solidarity with the Republic of the #Ph…
910,2023-01-17 05:51:55+00:00,DCB_Singapore,"CUSTOMER SERVICE REPRESENTATIVE (EASY PROCESS) vacancy is open in Philippines. Apply now!
https://t.co/VexXrw3sya
#Philippines #jobs #recruitment"
911,2023-01-17 05:48:44+00:00,Dance2theworld,"RT @appics_official: P O S T  O F  T H E  W E E K 📲
Our #community has decided by #voting: today's post of the week is this #dancehall #per…"
912,2023-01-17 05:46:04+00:00,Toushiik,"RT @appics_official: P O S T  O F  T H E  W E E K 📲
Our #community has decided by #voting: today's post of the week is this #dancehall #per…"
913,2023-01-17 05:44:27+00:00,DCB_Singapore,"HR Generalist vacancy is open in Philippines. Apply now!
https://t.co/HdKeTHsv58
#Philippines #jobs #recruitment"
914,2023-01-17 05:44:23+00:00,thomascarle,1495 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - Frankfurt Airport FRA - Finally back in Germany. #Philippines #ThomasCarle https://t.co/HdKZQtsjd1
915,2023-01-17 05:34:14+00:00,republicasiadot,Ginebra's Justin Brownlee is one of the latest foreign-born people in the country to swear allegiance to the Philippine flag and proudly proclaim “Pinoy Ako!” | #naturalization #Philippines #news #newsph #socialnewsph #republicasianews #republicasia
916,2023-01-17 05:30:05+00:00,PremoPropertyPH,"Fort Bonifacio or ""BGC"" is a world-class city in Manila, Philippines and a great one to call home. Learn more about this city below.

#thefort #BGC #fortbonifacio #bonifacioglobalcity #bonifaciohighstreet #philippinesproperty #philippines #expatsph

https://t.co/ruYUTufFQP https://t.co/SdX6Boav2N"
917,2023-01-17 05:24:34+00:00,MonicaBulanday,Donate @afspnational #ad #brandambassador #afspXmonicabulanday #afsp #americanfoundationforsuicideprevention #monicabulandayaffiliates #monicabulandaypaidpartnerships #QueenOfAffiliatesAndPaidPartnerships #Philippines (All proceeds will go to the said organization above) https://t.co/4iuFMG811H
918,2023-01-17 05:20:00+00:00,UCANSriLanka,"The predator priest in the Catholic-majority Philippines found enough time to have sex with the minor girl on Holy Thursday, the peak of the Holy Week.
Read more… https://t.co/Op1Ub8Zuvi #Philippines #ChildAbuse #PopeFrancis"
919,2023-01-17 05:20:00+00:00,ucanindia,"The predator priest in the Catholic-majority Philippines found enough time to have sex with the minor girl on Holy Thursday, the peak of the Holy Week.
Read more… https://t.co/hK0bNL5TPY #Philippines #ChildAbuse #PopeFrancis"
920,2023-01-17 05:19:08+00:00,DCB_Singapore,"Content Moderator vacancy is open in Philippines. Apply now!
https://t.co/PMsOGUivKR
#Philippines #jobs #recruitment"
921,2023-01-17 05:18:57+00:00,mraghav,"If a politician's age is over 60, they should retire! It is a massive problem worldwide.

#Political #Cowboys #UK #Australia #NewZealand #India #Pakistan #USA #AajtakDigital #ARYNewsUrdu #bbcnews #Canada #Bangladesh #Taiwan #China #philippines"
922,2023-01-17 05:16:59+00:00,FeatSystems,RT @FintechPH: GoTyme Bank Partners Mambu to Roll Out New Innovative Products and Services. https://t.co/eA649muty4 @gotymebank @Mambu_com…
923,2023-01-17 05:16:53+00:00,FeatSystems,RT @FintechSIN: GoTyme Bank Partners Mambu to Roll Out New Innovative Products and Services. https://t.co/aCXIDOZmYK @gotymebank @Mambu_com…
924,2023-01-17 05:16:27+00:00,BabyG40875492,"RT @Pearlynstravent: Welcome back to PH 🇵🇭Oppa Kim Soo Hyun😍Salamat @dunkinph 

#KimSooHyun
#DunkinPHxKimSoohyun 
#kimsoohyunxdunkinph #Phi…"
925,2023-01-17 05:16:21+00:00,tammydavid,TAKE ONE AND PASS 🧅🧅🧅 #Philippines #customs #onions #handcarry https://t.co/3E6gdQe8wk
926,2023-01-17 05:15:20+00:00,thomascarle,1056 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories 2022 - Tagaytay - Estancia Hotel Resort. We hav a little roomguest. #Philippines #Travel https://t.co/74QMQbZeRn
927,2023-01-17 05:12:21+00:00,MichaelleElla,"RT @MichaelleElla: Product Name: Mosquito Repellent Watch Summer Essential Oil Mosquito Repellent Bracelet Baby Baby Outdoor Mosquito
 http…"
928,2023-01-17 05:08:56+00:00,MichaelleElla,RT @MichaelleElla: Car Radio 2 din Car Radio 7/9/10 inch 2.5D GPS Android Touch Screen Multimedia Player car stereo Universal audio Navigat…
929,2023-01-17 05:08:53+00:00,MichaelleElla,RT @MichaelleElla: 2pcs Flexible Car Led Light Strip Dual Color DRL Motorcycle Auto Headlight Lamp Daytime Running Light Daylight Motor Tur…
930,2023-01-17 05:08:50+00:00,MichaelleElla,RT @MichaelleElla: 60ml Car motorcycle Scratch BEST for light scratches  ALL vehicle colors Paint Care Kit &amp; Polishing  Repair Paint Body C…
931,2023-01-17 05:08:47+00:00,MichaelleElla,RT @MichaelleElla: Auto Maintenance 268mL Car Door Noise Cancellation Window Lubricant Rubber Sealing Strip Belt Softening https://t.co/Uzi…
932,2023-01-17 05:08:24+00:00,MichaelleElla,"RT @MichaelleElla: kingware - Fashion Accessories
Lazada Philippines https://t.co/NGnmlpbZ6T

#71stMissUniverse #LazadaPH #Darna #Pinoy #Ca…"
933,2023-01-17 05:08:20+00:00,MichaelleElla,"RT @MichaelleElla: Shop at lovy store
Lazada PH https://t.co/lbLbkYsnpZ
Floor Mats &amp; Cargo Liners
Auto Interior Covers

#TopExcellenceDOday…"
934,2023-01-17 05:08:17+00:00,MichaelleElla,"RT @MichaelleElla: Welcome to PTQ Fashion Shop We are a high quality Glasses products store ✓ All goods are in stock ✓
Lazada PH https://t.…"
935,2023-01-17 05:08:15+00:00,MichaelleElla,"RT @MichaelleElla: Game Master PH Gaming Console Accessories
Lazada PH https://t.co/jZm37TVphQ

#TopExcellenceDOday #71stMissUniverse #Kaar…"
936,2023-01-17 05:08:12+00:00,MichaelleElla,"RT @MichaelleElla: National Book Store
Lazada PH https://t.co/HD1KTcnL0y

#TopExcellenceDOday #71stMissUniverse #KaarawanNiSB19Ken #Darna #…"
937,2023-01-17 05:08:09+00:00,MichaelleElla,"RT @MichaelleElla: Makita Shopping Mall
Lazada PH https://t.co/AaNjGAAnPj

#LazadaPH #nasalazadayan #Philippines #71stMissUniverse #manila…"
938,2023-01-17 05:08:06+00:00,MichaelleElla,"RT @MichaelleElla: Sulit Sweldo Sale
Lazada PH https://t.co/SNiPLccfmX

#LazadaPH #LazadaMidMonthSale #KapamilyaChat #Kapuso #Philippines #…"
939,2023-01-17 05:08:02+00:00,MichaelleElla,"RT @MichaelleElla: Azcare Store https://t.co/FmyPaFSd71
Natural Beauty From Korea

#LazadaPH #LazadaMidMonthSale #Philippines #71stMissUniv…"
940,2023-01-17 05:07:57+00:00,MichaelleElla,"RT @MichaelleElla: Shopee PH https://t.co/9ZcdSgAijG
Payday Sale Jan 15
Free Shipping P0 Minimum Spend
15% Off Vouchers
Up to 50% Off Brand…"
941,2023-01-17 05:05:30+00:00,TeacupPh,"Everyone Loves Teacup &amp; his lovely bright #PictureBooks Follow his TRUE life #adventures in the #Philippines🇵🇭🐶❤️😍🥰💕 
ISBN 978-1-913460-12-9
ISBN 978-1-913460-34-1 
Also on #instagram @chardandlux &amp;
https://t.co/pdoEara0mM
#dogs #dogsoftwitter #furry #friends #tuesdayvibe https://t.co/cEsiYQu5wp"
942,2023-01-17 05:05:02+00:00,XmandreGuitar,Merienda in Philippines https://t.co/9xAs4oQ1g9 via @YouTube #philippines #streetfood #merienda #palitpepsi #pepsi
943,2023-01-17 05:03:42+00:00,Power_of_Banana,"In The Kitchen with Power of Banana: Making Nilagang Baboy

https://t.co/D3itqColRV

Today we're making Nilagang Baboy, which is a pork soup commonly served for lunch or dinner in the Philippines. Hope you like it!

#recipe #cooking #Philippines"
944,2023-01-17 05:03:02+00:00,unicefphils,"RT @bdnoub: The world is full of well-meaning social sector plans that never get operationalized bc they were not properly costed.

@unicef…"
945,2023-01-17 05:01:28+00:00,thomascarle,1488 Thomas Carle - https://t.co/vNzKwFIEmu - Philippines Memories - On our flight back to Germany. We fly fast. The sun is faster and catching up. #Philippines #ThomasCarle https://t.co/NYMKSffnE0
946,2023-01-17 05:00:46+00:00,TrendingOnWiki,"Trending in #Philippines on Jan 16, 2023

Great Leap Forward
R'Bonney Gabriel
The Last of Us
Miss Universe 2022

Discover more on https://t.co/b6fn7q2uPE"
947,2023-01-17 05:00:14+00:00,AIIANational,"""The #democratisation movement that began in 1986 in the #Philippines has been losing steam. Under #BongbongMarcos, democratisation may weaken further if challenges are not addressed."" writes Dr @AtienzaEla for Australian Outlook.

👉Read the article at https://t.co/wGBHMdv3z0 https://t.co/LyQl3xInmU"
948,2023-01-17 04:59:04+00:00,SuriNavin,RT @TheDailyMilap: #فلپائن کے کسانوں کا کہنا ہے کہ #چین پیاز کی قیمتوں میں اسٹیک سے زیادہ ہونے کی وجہ سے اسمگلر پیدا کرتا ہے https://t.co/C…
949,2023-01-17 04:58:47+00:00,bdnoub,"The world is full of well-meaning social sector plans that never get operationalized bc they were not properly costed.

@unicefphils is collaborating w/ @NEDAhq &amp; Congressional Policy &amp; Budget Research Dept &amp; @spriglobal to help change that in the #Philippines.

🙏🏼 @AusAmbPH https://t.co/lxbwK0jlMd"
950,2023-01-17 04:50:34+00:00,streamersph,RT @TheTechTourist: Where is TechTourist Today? Come watch now on TWITCH LIVE @ https://t.co/Be87ttS2Ij #irl #twitch #streamersph #ebike #philippines
